id,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm1125844,MOVIE,2021,R,125,"['horror', 'thriller', 'drama']",['TH'],0.0,tt15850662,5.1,3073.0,194.904,6.3
ts258415,SHOW,2021,TV-14,24,"['fantasy', 'horror', 'thriller', 'family', 'drama', 'scifi']",['DK'],1.0,tt13231962,5.5,4075.0,112.622,7.0
tm872108,MOVIE,2021,Unknown,94,"['drama', 'family', 'romance']",['US'],0.0,tt11388278,5.7,4465.0,29.594,7.0
tm985550,MOVIE,2021,Unknown,102,"['comedy', 'romance']",['ES'],0.0,tt11698630,6.6,5435.0,29.312,7.2
tm948681,MOVIE,2021,Unknown,106,"['action', 'crime', 'horror', 'thriller', 'drama']",['ES'],0.0,tt9845564,6.2,18840.0,57.516,6.4
ts302653,SHOW,2021,TV-MA,57,"['drama', 'thriller', 'crime']",['TW'],3.0,tt15808044,7.4,968.0,19.501,8.9
ts330132,SHOW,2022,TV-MA,52,"['documentation', 'crime']",['ES'],1.0,tt13323170,6.9,459.0,3.827,6.5
ts14520,SHOW,2022,TV-Y,28,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],1.0,tt15527308,6.5,66.0,3.669,10.0
ts241296,SHOW,2022,TV-14,53,"['comedy', 'drama']",[],1.0,tt12432642,7.6,1431.0,10.637,7.5
ts271720,SHOW,2021,TV-Y7,2,"['animation', 'comedy', 'family']",['JP'],1.0,tt14202738,8.1,335.0,8.131,8.1
ts282291,SHOW,2021,TV-14,30,"['comedy', 'drama', 'romance']",['IT'],1.0,tt13524842,7.4,2317.0,1.4,7.5
tm1029256,MOVIE,2021,Unknown,106,"['drama', 'thriller', 'action', 'crime']","['NL', 'BE']",0.0,tt14217100,7.0,10748.0,62.323,6.8
ts315549,SHOW,2021,Unknown,12,"['comedy', 'drama']",['ES'],1.0,tt16259804,6.1,620.0,80.049,7.0
tm1108621,MOVIE,2021,Unknown,95,"['drama', 'crime', 'thriller']",['IT'],0.0,tt15655458,6.2,4205.0,35.668,6.3
ts257817,SHOW,2021,TV-MA,45,"['drama', 'comedy']",['IN'],1.0,tt13282662,7.4,6162.0,3.005,7.5
ts296069,SHOW,2021,TV-MA,12,"['drama', 'crime', 'thriller']",['ES'],1.0,tt14676004,7.3,1903.0,30.602,7.7
ts308516,SHOW,2022,TV-MA,43,['reality'],['ZA'],1.0,tt15302054,4.6,354.0,7.159,9.8
tm810494,MOVIE,2021,Unknown,115,"['horror', 'thriller']",['KR'],0.0,tt14781176,5.3,3181.0,143.266,6.2
tm950444,MOVIE,2021,PG,107,"['drama', 'family', 'sport']","['IN', 'US']",0.0,tt6964940,6.6,4180.0,16.29,7.5
tm894254,MOVIE,2021,PG-13,95,['drama'],"['AU', 'US']",0.0,tt6317656,6.8,9792.0,21.281,7.1
ts296059,SHOW,2021,TV-MA,14,"['drama', 'romance']",['ES'],1.0,tt14675560,6.9,2609.0,68.14,7.7
tm998726,MOVIE,2021,Unknown,80,"['drama', 'thriller', 'action', 'crime']",['FR'],0.0,tt11734264,4.7,7726.0,102.084,5.9
ts104362,SHOW,2021,TV-Y7,23,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],3.0,tt9248538,7.9,1354.0,19.327,8.8
ts321084,SHOW,2022,TV-MA,31,"['comedy', 'crime']",['IT'],1.0,tt16745502,6.8,900.0,4.697,7.1
ts90023,SHOW,2021,TV-14,48,['drama'],['JO'],1.0,tt10183912,7.4,5708.0,76.499,7.5
tm1179176,MOVIE,2022,Unknown,60,"['comedy', 'documentation']",['IT'],0.0,tt18396984,5.5,54.0,3.583,5.9
ts260502,SHOW,2021,TV-MA,41,['drama'],['PT'],1.0,tt13053042,7.4,631.0,14.12,9.0
tm834847,MOVIE,2021,Unknown,101,"['comedy', 'animation']",['ZA'],0.0,tt8456190,5.5,1240.0,220.591,7.2
ts232506,SHOW,2021,TV-MA,49,"['comedy', 'drama', 'thriller', 'crime']",['TR'],1.0,tt11617848,6.9,5516.0,9.07,7.5
ts326029,SHOW,2022,TV-MA,38,"['drama', 'music']",['CO'],1.0,tt17076336,6.3,28.0,312.625,7.1
ts317720,SHOW,2021,TV-MA,36,['reality'],['US'],1.0,tt14527650,6.7,1087.0,2.275,7.6
tm1064532,MOVIE,2021,Unknown,101,"['scifi', 'thriller', 'drama']",['TH'],0.0,tt14880258,4.8,1380.0,89.327,6.4
ts312200,SHOW,2022,TV-14,41,['reality'],['ES'],1.0,tt15494864,3.9,2729.0,142.386,7.5
tm1040671,MOVIE,2021,Unknown,110,"['comedy', 'drama']",['IT'],0.0,tt13313408,6.6,1215.0,8.163,6.8
tm984155,MOVIE,2021,R,89,"['horror', 'thriller']",['US'],0.0,tt8299850,4.2,4093.0,11.289,5.1
ts244930,SHOW,2022,TV-Y7,14,"['action', 'comedy', 'family', 'fantasy', 'animation']",['US'],1.0,tt12027896,6.3,436.0,27.957,7.2
tm996010,MOVIE,2021,Unknown,113,"['comedy', 'romance', 'drama']",['IT'],0.0,tt14361314,5.4,729.0,65.414,6.7
ts272939,SHOW,2021,TV-MA,43,"['documentation', 'drama', 'history']",['US'],1.0,tt14057360,6.6,2702.0,8.884,7.9
tm1077201,MOVIE,2021,Unknown,126,['comedy'],"['BE', 'FR']",0.0,tt13834006,6.3,6699.0,28.991,6.0
ts108621,SHOW,2021,TV-MA,27,"['action', 'crime', 'drama', 'thriller']",['ES'],3.0,tt8690776,6.5,8569.0,68.251,7.7
ts292662,SHOW,2022,TV-14,35,"['documentation', 'music']",['US'],1.0,tt18274456,7.0,94.0,1.92,7.0
tm1171107,MOVIE,2022,Unknown,78,['documentation'],"['US', 'GB']",0.0,tt18059108,7.5,551.0,75.026,6.4
tm965754,MOVIE,2021,Unknown,115,['comedy'],[],0.0,tt12738164,7.2,589.0,7.1405,6.5
tm1038355,MOVIE,2021,Unknown,110,"['comedy', 'action', 'crime', 'thriller']",['FR'],0.0,tt12808182,5.3,8276.0,185.487,6.7
ts288472,SHOW,2021,Unknown,69,"['drama', 'romance', 'thriller', 'fantasy']",['KR'],1.0,tt14169816,7.5,532.0,6.048,8.2
tm1041543,MOVIE,2021,Unknown,73,['documentation'],['US'],0.0,tt14539726,7.8,2534.0,10.217,7.5
tm945448,MOVIE,2021,Unknown,84,"['drama', 'european']",['FR'],0.0,tt10945274,6.4,1789.0,176.258,7.2
tm949382,MOVIE,2022,Unknown,131,"['comedy', 'crime', 'romance', 'thriller', 'action']",['IN'],0.0,tt8907974,5.1,4170.0,356.051,6.3
tm1030283,MOVIE,2021,R,83,"['documentation', 'crime']",['US'],0.0,tt14318430,5.6,4057.0,12.754,6.2
ts319460,SHOW,2021,Unknown,63,['comedy'],['GB'],1.0,tt16146342,7.0,791.0,1.4,5.3
ts302489,SHOW,2021,TV-MA,23,"['comedy', 'animation']",['US'],1.0,tt15125616,5.3,1383.0,4.432,6.5
tm1021689,MOVIE,2021,Unknown,118,['scifi'],[],0.0,tt13757540,6.3,594.0,7.1405,6.5
ts307745,SHOW,2021,TV-MA,53,"['documentation', 'crime', 'drama']",['ES'],2.0,tt15384346,7.7,836.0,64.787,7.4
ts320872,SHOW,2022,TV-14,50,['reality'],['DE'],1.0,tt16369694,7.5,788.0,2.49,1.0
tm1185568,MOVIE,2022,R,102,"['documentation', 'crime']",['CO'],0.0,tt18750180,6.1,144.0,92.686,7.0
ts317423,SHOW,2021,Unknown,50,['reality'],['ES'],1.0,tt14540924,5.6,228.0,2.386,6.8
tm421437,MOVIE,2021,Unknown,94,"['drama', 'romance']",['NL'],0.0,tt15420598,6.1,1295.0,10.053,5.7
tm466544,MOVIE,2021,Unknown,145,"['action', 'crime', 'thriller']",['IN'],0.0,tt9531772,6.5,75199.0,118.206,5.8
ts288065,SHOW,2021,TV-14,37,"['documentation', 'sport']",['US'],1.0,tt11898920,6.2,1287.0,1.4,7.5
ts226392,SHOW,2021,TV-MA,44,"['drama', 'comedy']",['PL'],1.0,tt14315542,6.5,4907.0,15.189,7.6
ts306188,SHOW,2021,Unknown,30,['reality'],['CA'],1.0,tt15128558,4.8,688.0,2.824,5.0
ts312094,SHOW,2021,TV-14,54,"['scifi', 'war', 'drama']",['JP'],1.0,tt15569106,6.7,404.0,7.92,5.8
tm1119136,MOVIE,2021,Unknown,102,"['crime', 'drama', 'romance', 'thriller', 'comedy']",['TH'],0.0,tt13677352,4.4,109.0,3.711,6.7
tm1147890,MOVIE,2021,Unknown,8,['documentation'],['IT'],0.0,tt10666438,7.0,7.0,2.277,6.4
tm1098514,MOVIE,2021,Unknown,129,['drama'],['TW'],0.0,tt15119668,7.0,1413.0,3.483,6.8
tm1000599,MOVIE,2021,Unknown,74,"['drama', 'documentation']",['BR'],0.0,tt14029622,7.3,385.0,4.074,7.0
ts288195,SHOW,2021,TV-MA,36,"['drama', 'fantasy', 'thriller', 'crime']",['BR'],2.0,tt8878862,7.7,18.0,10.616,7.1
ts257271,SHOW,2021,TV-MA,13,"['drama', 'romance', 'comedy']",['ES'],1.0,tt13322938,7.1,1183.0,6.521,7.0
tm1104252,MOVIE,2021,Unknown,31,['horror'],['US'],0.0,tt15387782,4.3,394.0,75.943,5.2
tm1084481,MOVIE,2021,PG-13,95,"['documentation', 'history', 'sport']",['US'],0.0,tt15095938,6.9,906.0,12.154,7.5
tm1107912,MOVIE,2021,Unknown,101,['drama'],['TW'],0.0,tt15623752,7.2,1032.0,3.435,6.3
tm1002408,MOVIE,2021,Unknown,89,['documentation'],['DE'],0.0,tt11188850,7.7,888.0,2.16,7.3
tm876608,MOVIE,2021,Unknown,110,"['comedy', 'music', 'romance', 'drama']",['ES'],0.0,tt11698662,5.4,2023.0,51.231,6.5
tm1119015,MOVIE,2022,Unknown,128,"['romance', 'drama']",['JP'],0.0,tt14227972,6.2,350.0,184.942,8.0
ts328617,SHOW,2021,TV-MA,56,"['reality', 'romance']",['BR'],1.0,tt14902484,5.4,443.0,11.347,7.5
ts297247,SHOW,2021,TV-G,23,['comedy'],['US'],2.0,tt14442054,3.4,232.0,2.874,9.5
tm1143058,MOVIE,2022,Unknown,179,"['drama', 'crime']",['PL'],0.0,tt16453244,6.0,2152.0,33.992,6.7
ts328317,SHOW,2022,TV-MA,30,"['comedy', 'reality']",['IT'],1.0,tt15326678,6.5,157.0,2.072,6.7
tm1129217,MOVIE,2021,R,101,"['romance', 'drama']",['MX'],0.0,tt16088568,5.7,1541.0,57.014,7.9
ts297675,SHOW,2021,TV-14,23,"['reality', 'romance']",[],2.0,tt14916746,4.6,1105.0,47.536,6.0
tm454879,MOVIE,2021,Unknown,136,"['action', 'crime']",['RU'],0.0,tt7601480,6.3,11715.0,121.717,6.8
ts282840,SHOW,2021,TV-MA,30,['documentation'],['US'],1.0,tt14177168,6.6,311.0,3.014,6.9
ts321966,SHOW,2021,Unknown,51,"['documentation', 'history', 'war']",['GB'],1.0,tt16477402,8.2,1362.0,5.603,7.9
ts302058,SHOW,2021,TV-MA,32,"['comedy', 'drama']",['MX'],1.0,tt15101964,6.2,335.0,5.414,7.5
tm996040,MOVIE,2022,Unknown,104,"['romance', 'comedy', 'drama']",['IT'],0.0,tt14362698,5.2,368.0,175.354,5.6
ts321437,SHOW,2022,TV-MA,43,"['drama', 'romance']",['JP'],1.0,tt15410190,6.1,704.0,18.976,6.6
ts291150,SHOW,2021,TV-MA,48,"['comedy', 'drama']",['BE'],1.0,tt14319674,7.2,478.0,2.744,8.0
tm982887,MOVIE,2021,Unknown,53,['documentation'],['US'],0.0,tt13583144,5.9,4027.0,10.169,6.5
ts286632,SHOW,2021,Unknown,24,['comedy'],['AU'],1.0,tt8540808,6.5,1480.0,3.734,7.7
ts330012,SHOW,2022,TV-MA,23,"['comedy', 'romance']",['IN'],1.0,tt18274188,6.7,1302.0,6.71,6.4
ts313849,SHOW,2021,TV-PG,29,['reality'],[],1.0,tt15665668,6.7,466.0,1.941,7.5
ts314395,SHOW,2021,Unknown,35,"['crime', 'documentation']",[],1.0,tt15529566,5.3,1383.0,15.418,5.7
ts329711,SHOW,2022,TV-14,27,"['drama', 'comedy', 'romance']",['SA'],1.0,tt18253682,5.3,65.0,20.664,6.0
ts317064,SHOW,2021,Unknown,63,"['crime', 'documentation']",['ES'],1.0,tt15796898,6.8,1150.0,4.945,7.4
tm1174856,MOVIE,2022,R,36,['comedy'],[],0.0,tt18278666,6.7,414.0,3.465,6.5
tm998033,MOVIE,2021,Unknown,150,"['thriller', 'comedy', 'crime', 'action']",['IN'],0.0,tt11374902,7.6,14590.0,3.183,6.8
tm983730,MOVIE,2021,Unknown,101,['documentation'],['US'],0.0,tt10393074,7.7,307.0,3.404,8.3
ts235563,SHOW,2021,TV-MA,38,"['romance', 'fantasy', 'comedy', 'drama']",['MX'],2.0,tt11937732,7.2,1766.0,69.452,7.5
tm1022893,MOVIE,2021,PG-13,117,"['action', 'fantasy']","['NZ', 'HK']",0.0,tt7587604,4.7,2079.0,169.642,6.4
ts302570,SHOW,2021,TV-MA,50,"['crime', 'documentation']",['BR'],1.0,tt15233856,6.5,777.0,2.647,7.8
tm1143258,MOVIE,2022,Unknown,149,"['drama', 'romance']",['IN'],0.0,tt11953194,6.1,2759.0,3.979,5.8
ts310335,SHOW,2021,TV-MA,48,['reality'],['ES'],2.0,tt15436028,4.2,609.0,6.359,6.7
tm1111616,MOVIE,2021,Unknown,106,"['fantasy', 'comedy', 'family']",['PL'],0.0,tt16024816,5.2,687.0,82.021,6.1
tm1011188,MOVIE,2021,Unknown,98,"['comedy', 'romance']",['NL'],0.0,tt13691036,5.6,826.0,3.286,6.4
ts305890,SHOW,2021,TV-14,36,"['reality', 'romance']",['MX'],1.0,tt15251764,5.2,260.0,4.966,7.3
tm1159301,MOVIE,2022,PG-13,13,['drama'],['US'],0.0,tt17162524,6.5,2632.0,71.392,6.4
tm1178876,MOVIE,2022,Unknown,88,"['romance', 'drama', 'music']",['NO'],0.0,tt13350858,4.3,313.0,570.879,4.9
ts331654,SHOW,2022,TV-MA,38,"['action', 'crime', 'thriller', 'drama']",['MX'],1.0,tt15016440,7.5,51.0,7.027,7.0
ts325756,SHOW,2022,TV-MA,37,['documentation'],['SG'],1.0,tt16583602,6.6,474.0,2.764,6.0
tm1040337,MOVIE,2021,Unknown,118,['thriller'],['IT'],0.0,tt11892916,5.0,1935.0,32.441,5.7
ts273245,SHOW,2021,TV-14,25,"['comedy', 'family']",['US'],1.0,tt13018090,4.1,1853.0,5.64,7.5
ts287703,SHOW,2021,TV-14,69,['drama'],['KR'],1.0,tt14023192,7.8,1101.0,9.07,7.6
ts287838,SHOW,2021,Unknown,35,"['drama', 'comedy', 'romance']",['KR'],1.0,tt14596414,7.9,1518.0,15.371,8.3
ts243780,SHOW,2021,TV-Y,41,"['comedy', 'family', 'animation']","['SG', 'US']",1.0,tt12211696,6.2,136.0,11.475,9.8
ts289364,SHOW,2021,TV-14,32,['documentation'],['US'],1.0,tt14818454,6.3,266.0,4.257,6.3
ts279953,SHOW,2021,Unknown,60,"['crime', 'drama', 'thriller']",['KR'],1.0,tt13885336,8.1,2024.0,7.902,8.0
tm1102151,MOVIE,2021,PG-13,80,"['animation', 'action', 'fantasy', 'thriller']",['JP'],0.0,tt14837960,5.5,800.0,47.933,5.8
ts301609,SHOW,2021,TV-MA,56,"['romance', 'reality']",['BR'],1.0,tt15018224,6.1,425.0,5.109,6.4
tm979688,MOVIE,2021,Unknown,119,"['drama', 'thriller', 'fantasy']",['JP'],0.0,tt14404280,5.5,2632.0,45.357,5.8
ts297065,SHOW,2021,TV-MA,30,['reality'],['US'],1.0,tt14956090,5.8,680.0,6.217,5.5
ts304709,SHOW,2021,TV-PG,38,['reality'],['US'],1.0,tt15078760,6.9,651.0,5.274,8.0
ts273318,SHOW,2021,TV-PG,24,"['drama', 'comedy', 'action', 'family', 'music']",['US'],1.0,tt11717394,6.9,3301.0,9.488,7.8
ts329882,SHOW,2022,TV-Y,30,"['drama', 'family', 'music']",['ES'],1.0,tt12379170,5.9,110.0,26.996,8.0
ts317144,SHOW,2021,TV-MA,19,"['comedy', 'animation']",['US'],1.0,tt15478708,5.2,496.0,7.408,7.7
tm1165118,MOVIE,2022,Unknown,109,"['drama', 'romance', 'documentation']",['TR'],0.0,tt14369286,4.8,728.0,79.277,5.7
tm902870,MOVIE,2021,Unknown,93,['documentation'],['US'],0.0,tt12443702,7.8,258.0,2.839,7.3
tm1091155,MOVIE,2021,R,79,"['documentation', 'sport']",['US'],0.0,tt15101938,7.6,2400.0,6.926,8.0
tm872496,MOVIE,2021,Unknown,105,"['drama', 'romance']",['PL'],0.0,tt11412892,5.4,486.0,8.145,5.9
ts289261,SHOW,2022,TV-Y,25,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",['US'],1.0,tt14202476,6.8,68.0,12.636,7.5
tm1179579,MOVIE,2022,Unknown,104,"['drama', 'family', 'romance', 'comedy']",['TR'],0.0,tt14898794,5.6,2325.0,20.092,6.5
tm1111595,MOVIE,2021,PG-13,105,"['romance', 'comedy', 'drama']",['US'],0.0,tt13701962,5.5,2231.0,20.068,6.7
ts282155,SHOW,2021,TV-MA,24,"['scifi', 'action', 'comedy', 'drama', 'fantasy']",['IT'],1.0,tt10619486,5.6,1270.0,7.106,7.6
ts285469,SHOW,2021,TV-G,19,"['animation', 'documentation']",['US'],1.0,tt14318406,6.8,445.0,1.4,8.8
ts272515,SHOW,2021,TV-MA,32,"['action', 'drama', 'crime', 'thriller']",['FR'],1.0,tt13702252,6.1,659.0,5.143,7.0
tm960145,MOVIE,2021,Unknown,95,['comedy'],['FR'],0.0,tt13079150,6.1,5361.0,81.348,6.3
tm990835,MOVIE,2021,Unknown,128,"['drama', 'thriller', 'crime']",['IN'],0.0,tt8907992,4.4,14348.0,27.939,5.9
ts299485,SHOW,2021,TV-Y7,31,"['comedy', 'family', 'fantasy', 'animation', 'action']","['ES', 'US']",1.0,tt2386826,7.3,1193.0,15.774,7.7
ts288540,SHOW,2021,TV-MA,59,"['drama', 'thriller', 'crime']",['IN'],1.0,tt14160660,7.2,8668.0,4.004,6.8
tm1115392,MOVIE,2021,Unknown,157,"['drama', 'romance', 'horror', 'thriller']",['IN'],0.0,tt13349716,7.9,10903.0,3.932,7.3
tm1082359,MOVIE,2021,Unknown,63,['comedy'],['GB'],0.0,tt15091640,6.0,561.0,3.755,6.8
tm1047190,MOVIE,2021,Unknown,81,"['crime', 'documentation']","['GB', 'US']",0.0,tt14597294,6.4,709.0,3.953,6.0
tm1038857,MOVIE,2021,Unknown,96,['documentation'],"['GB', 'US']",0.0,tt13244024,6.8,383.0,2.996,6.5
tm1043290,MOVIE,2021,PG-13,88,"['crime', 'history', 'thriller', 'documentation']",['ES'],0.0,tt13323092,6.5,2054.0,10.305,6.4
tm1115800,MOVIE,2021,Unknown,61,['comedy'],['US'],0.0,tt15579188,5.1,729.0,3.946,7.0
tm1000037,MOVIE,2021,R,126,"['drama', 'thriller', 'european', 'romance']","['CZ', 'DE']",0.0,tt9205538,5.4,889.0,16.368,5.3
ts313902,SHOW,2021,TV-MA,37,"['comedy', 'documentation']",['DE'],1.0,tt15663868,5.5,83.0,1.709,3.0
tm1023388,MOVIE,2021,Unknown,112,"['drama', 'crime', 'romance']",['FR'],0.0,tt10307724,5.4,3282.0,18.719,5.8
tm1130264,MOVIE,2021,Unknown,65,['comedy'],[],0.0,tt15938722,5.7,500.0,3.885,6.6
tm816591,MOVIE,2021,Unknown,100,"['action', 'comedy', 'crime', 'drama']",['PL'],0.0,tt10516196,6.8,973.0,11.227,7.2
ts275448,SHOW,2021,Unknown,64,['drama'],['KR'],1.0,tt13885302,8.8,2024.0,13.399,8.5
ts287853,SHOW,2021,Unknown,45,['drama'],"['BE', 'LU']",1.0,tt13847924,5.1,293.0,2.967,6.9
tm1088320,MOVIE,2021,PG-13,105,['comedy'],['GB'],0.0,tt13103340,4.5,5622.0,43.655,4.7
ts287149,SHOW,2022,TV-MA,32,['reality'],['US'],1.0,tt15257704,2.3,2860.0,1.4,5.0
tm1065788,MOVIE,2021,Unknown,101,"['romance', 'drama']",['TR'],0.0,tt13067004,6.3,2774.0,38.264,5.9
ts270807,SHOW,2021,Unknown,61,"['scifi', 'comedy', 'fantasy', 'romance']",['KR'],1.0,tt13670090,7.3,538.0,8.788,7.6
tm926580,MOVIE,2021,R,136,"['crime', 'drama']",['JP'],0.0,tt13356884,7.0,2158.0,5.673,7.2
tm1152323,MOVIE,2022,R,54,['comedy'],[],0.0,tt15338656,6.1,125.0,2.386,7.0
tm1130995,MOVIE,2021,Unknown,68,"['music', 'comedy']",['US'],0.0,tt15763882,5.1,1579.0,7.869,7.1
tm979182,MOVIE,2021,Unknown,86,"['horror', 'thriller', 'drama']",['SE'],0.0,tt11307814,5.5,13156.0,94.563,5.9
tm1092309,MOVIE,2021,Unknown,124,"['drama', 'romance']",['JP'],0.0,tt14236064,6.5,655.0,19.375,6.3
tm1031186,MOVIE,2021,Unknown,95,"['music', 'documentation']",['ES'],0.0,tt14354838,7.5,641.0,14.155,8.6
tm1092075,MOVIE,2021,R,89,"['drama', 'comedy', 'music', 'thriller', 'crime']",['NL'],0.0,tt12748300,5.5,993.0,24.628,6.0
tm1017664,MOVIE,2021,Unknown,91,"['drama', 'sport']",['IT'],0.0,tt14025788,6.1,4296.0,15.047,6.5
ts316965,SHOW,2021,TV-Y,28,"['animation', 'comedy', 'family', 'fantasy']",['US'],3.0,tt13351440,4.7,223.0,5.089,8.0
ts297763,SHOW,2021,TV-14,44,"['documentation', 'crime']",['US'],1.0,tt14968268,6.8,1009.0,11.334,7.0
tm963023,MOVIE,2021,Unknown,117,"['crime', 'drama', 'romance', 'comedy']",['IN'],0.0,tt12861850,6.9,12303.0,5.849,7.2
tm960430,MOVIE,2021,Unknown,99,"['fantasy', 'animation', 'drama']",['JP'],0.0,tt13057626,5.9,633.0,7.305,6.2
ts300274,SHOW,2021,TV-MA,23,['reality'],['US'],1.0,tt15036422,5.2,1055.0,4.166,6.6
tm993435,MOVIE,2021,R,98,['drama'],['NZ'],0.0,tt10483044,6.9,474.0,2.382,7.3
ts299321,SHOW,2021,TV-Y7,22,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",['US'],1.0,tt14906826,7.2,560.0,16.0,7.5
tm1000296,MOVIE,2021,Unknown,116,"['fantasy', 'action', 'animation']",['CN'],0.0,tt13269670,6.8,3045.0,3.078,8.3
ts288997,SHOW,2021,TV-PG,52,['documentation'],['US'],1.0,tt14574154,6.8,697.0,1.4,8.7
ts292446,SHOW,2021,TV-Y,22,"['animation', 'comedy']",['IN'],1.0,tt14438518,6.8,74.0,0.913,7.5
ts306135,SHOW,2021,TV-MA,39,"['documentation', 'crime', 'thriller']",[],1.0,tt14216574,6.7,232.0,2.823,6.6
tm992279,MOVIE,2021,Unknown,91,"['drama', 'comedy']",['BR'],0.0,tt15204288,5.2,966.0,61.214,6.9
tm1080406,MOVIE,2021,Unknown,62,"['animation', 'family']",['US'],0.0,tt15053428,5.8,258.0,182.312,7.1
ts258321,SHOW,2021,Unknown,28,"['animation', 'comedy', 'family', 'music']",['US'],2.0,tt13241650,6.4,131.0,7.998,7.0
tm1070032,MOVIE,2021,Unknown,104,"['thriller', 'drama']",['DE'],0.0,tt12881516,5.1,2697.0,72.304,6.1
ts289757,SHOW,2021,TV-MA,52,"['documentation', 'crime']",['IN'],1.0,tt14178956,7.2,934.0,2.376,7.0
ts309676,SHOW,2021,TV-PG,35,['reality'],['US'],2.0,tt14691382,6.7,1278.0,5.156,7.4
ts311958,SHOW,2021,TV-14,63,['reality'],['KR'],1.0,tt16088530,7.5,218.0,6.006,8.0
tm1128292,MOVIE,2021,Unknown,58,['comedy'],[],0.0,tt15829666,6.4,957.0,3.463,7.2
tm890013,MOVIE,2021,Unknown,90,"['fantasy', 'comedy', 'romance']",['BR'],0.0,tt16282866,4.7,1356.0,36.942,5.9
tm1015103,MOVIE,2021,Unknown,79,"['animation', 'action', 'fantasy']",[],0.0,tt13884144,6.4,865.0,25.854,2.0
ts288064,SHOW,2021,TV-MA,47,"['drama', 'history', 'crime']",['MX'],1.0,tt14719590,7.1,1108.0,25.66,7.7
tm1129394,MOVIE,2021,PG,106,"['romance', 'comedy', 'drama', 'family']",['US'],0.0,tt14731142,5.5,5618.0,53.866,6.9
tm1165179,MOVIE,2022,Unknown,102,['comedy'],['MY'],0.0,tt16806990,7.0,41.0,2.744,6.5
ts287941,SHOW,2021,TV-14,70,"['comedy', 'family', 'drama', 'sport']",['KR'],1.0,tt14482414,1.8,27484.0,3.427,8.0
tm1001108,MOVIE,2021,R,97,"['music', 'documentation']",['US'],0.0,tt14058484,6.8,4934.0,13.293,7.1
tm1160484,MOVIE,2022,Unknown,106,['drama'],[],0.0,tt14064072,6.7,202.0,2.003,6.5
tm1119455,MOVIE,2021,PG-13,34,"['animation', 'history', 'documentation']",['US'],0.0,tt15470770,6.3,2632.0,22.093,7.1
ts283639,SHOW,2021,TV-MA,30,"['comedy', 'drama']",['IN'],1.0,tt14167338,8.0,6379.0,3.979,8.7
ts311915,SHOW,2022,TV-MA,39,"['drama', 'comedy', 'music', 'romance', 'family']",['MX'],2.0,tt14153686,6.2,2122.0,170.773,7.4
ts257315,SHOW,2021,TV-Y,11,"['animation', 'comedy', 'family']",['US'],2.0,tt13321232,6.2,134.0,14.657,6.9
tm1040733,MOVIE,2021,Unknown,84,['documentation'],['US'],0.0,tt14369930,8.6,124.0,2.31,6.5
tm1006127,MOVIE,2021,Unknown,90,"['animation', 'comedy', 'family']",['US'],0.0,tt13454122,6.5,1079.0,29.882,6.9
tm1137797,MOVIE,2021,R,104,"['crime', 'documentation']",[],0.0,tt16379224,6.2,767.0,4.471,7.1
tm1022912,MOVIE,2021,Unknown,151,"['drama', 'thriller']",['IN'],0.0,tt11286552,6.5,2672.0,2.124,6.6
tm1130275,MOVIE,2021,Unknown,64,['comedy'],['US'],0.0,tt15845288,6.5,568.0,4.301,4.3
tm886188,MOVIE,2021,Unknown,99,"['romance', 'drama', 'sport']",['IT'],0.0,tt12013758,5.7,1265.0,44.358,6.7
tm1094069,MOVIE,2021,PG-13,92,"['crime', 'documentation']",['FR'],0.0,tt15216504,6.4,1158.0,16.928,6.2
ts287741,SHOW,2021,TV-PG,25,"['documentation', 'reality']",['US'],1.0,tt14644428,6.2,603.0,1.4,7.7
tm1160938,MOVIE,2022,PG-13,58,"['drama', 'animation', 'music']",['JP'],0.0,tt18274178,6.5,173.0,5.696,5.8
ts304690,SHOW,2021,TV-MA,67,"['action', 'crime', 'drama', 'romance']",['TH'],1.0,tt15344082,7.4,65.0,2.183,7.0
tm1172600,MOVIE,2022,Unknown,92,['documentation'],['ES'],0.0,tt6275154,7.0,796.0,43.999,6.1
tm1120937,MOVIE,2021,Unknown,96,"['drama', 'western', 'history']",['US'],0.0,tt6704894,6.7,681.0,2.57,6.0
tm1118822,MOVIE,2021,Unknown,59,"['comedy', 'documentation']",['US'],0.0,tt15523050,2.5,395.0,6.184,3.8
tm1102570,MOVIE,2021,Unknown,128,"['thriller', 'history', 'drama']",[],0.0,tt14391622,3.4,175.0,18.42,4.8
tm990983,MOVIE,2021,Unknown,96,['drama'],['TR'],0.0,tt13045890,6.7,11804.0,29.213,8.1
tm867681,MOVIE,2021,Unknown,135,"['drama', 'romance', 'thriller', 'crime']",['IN'],0.0,tt11027830,7.0,25771.0,13.416,6.3
tm1160424,MOVIE,2022,PG-13,95,"['romance', 'drama', 'scifi']",['TH'],0.0,tt11182810,4.4,529.0,163.598,5.6
